Bidang,Major Project,Nama Jabatan/Bidang,Jenis Jabatan,Tugas,Level Competency Permenpan 38 Tahun 2017,Level Competency SKKNI
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang Kesehatan Masyarakat (Kemenkes),JPT,"menyelenggarakan perumusan dan pelaksanaan kebijakan di
 bidang kesehatan masyarakat sesuai dengan ketentuan
 peraturan perundang-undangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang Sistem dan Strategi Pengelolaan Sumber Daya Air (PUPR),JPT,menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang pengelolaan sumber daya air sesuai dengan ketentuan peraturan perudang-undangan.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang Air Tanah dan Air Baku (PUPR),JPT,"melaksanakan pembinaan pelaksanaan norma, standar, prosedur, dan kriteria, serta perencanaan, persiapan, dan pelaksanaan operasi dan pemeliharaan air tanah dan air baku, serta sarana dan prasarana konservasi air tanah dan air baku",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang Kesehatan,JPT,"Merumuskan kebijakan, melaksanakan kebijakan, melaksanakan evaluasi dan pelaporan, dan melaksanakan administrasi di bidang kesehatan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang Peningkatan Kualifikasi Tenaga Kesehatan (Pusat Pendidikan dan Pusat Peningkatan Mutu/Tugas Belajar,JPT,"Mendorong Tenaga Kesehatan lulusan pendidikan di bawah Diploma Tiga untuk meningkatkan kualifikasi pendidikan sampai jenjang Diploma Tiga,meningkatkan kompetensi dan kualifikasi Tenaga Kesehatan sesuai dengan kebutuhan pelayanan
 kesehatan; dan meningkatkan kualitas pelayanan kesehatan melalui peningkatan mutu Tenaga Kesehatan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang Direktorat Jenderal Sumber Daya Air,JPT,Memberikan pelayanan teknis dan administratif kepada seluruh unsur organisasi di lingkungan Direktorat Jenderal,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Akses Sanitasi (Air Limbah Domestik) Layak dan Aman (90% Rumah Tangga),Bidang pengairan dan irigasi,JPT,"Melaksanakan pengoordinasian, perumusan dan pelaksanaan kebijakan, serta pemantauan, evaluasi, dan pengendalian perencanaan pembangunan nasional di bidang pengairan dan irigasi",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Akses Air Minum Perpipaan (10 Juta Sambungan Rumah),Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Akses Air Minum Perpipaan (10 Juta Sambungan Rumah),Bidang Perumahan Rakyat dan Kawasan Pemukiman,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Perumahan Rakyat dan Kawasan Pemukiman.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Akses Air Minum Perpipaan (10 Juta Sambungan Rumah),Bidang Pertanahan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Pertanahan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Akses Air Minum Perpipaan (10 Juta Sambungan Rumah),Bidang Air Tanah dan Air Baku (PUPR),JPT,"melaksanakan pembinaan pelaksanaan norma, standar, prosedur, dan kriteria, serta perencanaan, persiapan, dan pelaksanaan operasi dan pemeliharaan air tanah dan air baku, serta sarana dan prasarana konservasi air tanah dan air baku",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Akses Air Minum Perpipaan (10 Juta Sambungan Rumah),Bidang Sistem dan Strategi Pengelolaan Sumber Daya Air (PUPR),JPT,menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang pengelolaan sumber daya air sesuai dengan ketentuan peraturan perudang-undangan.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Akses Air Minum Perpipaan (10 Juta Sambungan Rumah),Bidang Sumber Daya Air ,JPT,Memberikan pelayanan teknis dan administratif kepada seluruh unsur organisasi di lingkungan Direktorat Jenderal,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Rumah Susun Perkotaan (1 Juta),Bidang pekerjaan umum dan penataan ruang,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pekerjaan umum dan penataan ruang.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Rumah Susun Perkotaan (1 Juta),Bidang Perumahan Rakyat dan Kawasan Pemukiman,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Perumahan Rakyat dan Kawasan Pemukiman.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Rumah Susun Perkotaan (1 Juta),Bidang Pertanahan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Pertanahan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Infrastruktur,Rumah Susun Perkotaan (1 Juta),Bidang Rumah Susun (PUPR),JPT,"melaksanakan penyiapan perumusan kebijakan dan strategi nasional penyelenggaraan rumah susun, pelaksanaan kebijakan pembangunan rumah susun, penyusunan program dan anggaran, perencanaan teknis, penyusunan standar dan pedoman, pemberian bimbingan teknis dan supervisi, fasilitasi pengelolaan dan penghunian, pengelolaan data dan pengembangan sistem informasi, serta pemantauan dan evaluasi penyelenggaraan rumah susun.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Pemulihan Empat Daerah Aliran Sungai Kritis,Bidang Sungai dan Pantai,JPT,"melaksanakan pembinaan pelaksanaan norma, standar, prosedur, dan kriteria, serta perencanaan, persiapan, dan pelaksanaan operasi dan pemeliharaan sungai, pantai, dan drainase utama perkotaan.",Kompetensi JF Level 2 - 4,Kompetensi Level 6-9
Lingkungan Hidup,Pemulihan Empat Daerah Aliran Sungai Kritis,Bidang Perencanaan dan Pengawasan Pengelolaan Daerah Aliran Sungai,JPT,menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang peningkatan daya dukung daerah aliran sungai dan hutan lindung.,Kompetensi JF Level 2 - 4,Kompetensi Level 6-9
Lingkungan Hidup,Pembangunan Fasilitas Pengolahan Limbah B10,Bidang Kesehatan Masyarakat,JPT,"menyelenggarakan perumusan dan pelaksanaan kebijakan di
 bidang kesehatan masyarakat sesuai dengan ketentuan
 peraturan perundang-undangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Pembangunan Fasilitas Pengolahan Limbah B11,Bidang Kesehatan,JPT,"Merumuskan kebijakan, melaksanakan kebijakan, melaksanakan evaluasi dan pelaporan, dan melaksanakan administrasi di bidang kesehatan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Lingkungan Hidup,Pembangunan Fasilitas Pengolahan Limbah B12,Bidang Peningkatan Kualifikasi Tenaga Kesehatan (Pusat Pendidikan dan Pusat Peningkatan Mutu/Tugas Belajar,JPT,"Mendorong Tenaga Kesehatan lulusan pendidikan di bawah Diploma Tiga untuk meningkatkan kualifikasi pendidikan sampai jenjang Diploma Tiga,meningkatkan kompetensi dan kualifikasi Tenaga Kesehatan sesuai dengan kebutuhan pelayanan
 kesehatan; dan meningkatkan kualitas pelayanan kesehatan melalui peningkatan mutu Tenaga Kesehatan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan Sistem Peringatan Dini Bencana,Bidang Penanggulangan Bencana Daerah,JPT,"Menyusun kebijakan teknis, melaksanakan tugas dukungan teknis, memantau, evaluasi, dan melaporkan pelaksanaan tugas dukungan teknis pembinaan teknis penyelenggaraan fungsi penunjang Urusan Pemerintahan Daerah di bidang penanggulangan bencana",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan Sistem Peringatan Dini Bencana,Bidang kesehatan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang kesehatan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan Sistem Peringatan Dini Bencana,Bidang Pengelolaan dan Infrastruktur Informasi Geospasial,JPT,"merumuskan, melaksanakan, dan
 mengendalikan pelaksanaan kebijakan teknis di bidang
 infrastruktur informasi geospasial.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan Sistem Peringatan Dini Bencana,Bidang Informasi Geospasial Dasar,JPT,"merumuskan, melaksanakan, dan mengendalikan pelaksanaan kebijakan teknis di bidang informasi geospasial dasar",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan Sistem Peringatan Dini Bencana,Standardisasi dan Kelembagaan Informasi Geospasial,JPT,"melaksanakan penyiapan penyusunan rencana dan program, perumusan dan pengendalian kebijakan teknis, dan pelaksanaan kerja sama teknis di bidang standardisasi dan kelembagaan informasi geospasial di bidang standardisasi dan kelembagaan informasi geospasial serta standardisasi di bidang informasi geospasial, akreditasi kepada lembaga sertifikasi di bidang informasi geospasial, dan pembinaan terhadap jabatan fungsional surveyor pemetaan pada lingkup nasional.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan Sistem Peringatan Dini Bencana,Pemetaan Kelautan dan Lingkungan Pantai,JPT,"melaksanakan penyiapan penyusunan rencana dan program, perumusan dan pengendalian kebijakan teknis, pengumpulan, pengolahan, penyimpanan, dan penggunaan data dan informasi geospasial dasar, dan pelaksanaan kerja sama teknis di bidang pemetaan kelautan dan lingkungan pantai termasuk garis pantai",Kompetensi JPT Level 4 - 6,Kompetensi Level 8 - 10
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Bidang Pengkajian Pengembangan Teknologi Keamanan Siber dan Sandi,JPT,melaksanakan pengkajian dan pengembangan teknologi keamanan siber dan sandi.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Bidang Data Teknologi Informasi Komunikasi,JPT,"perencanaan, pelaksanaan, evaluasi, dan pelaporan di bidang data dan teknologi informasi komunikasi.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Bidang Strategi dan Kebijakan Keamanan Siber dan Sandi,JPT,menyelenggarakan perumusan kebijakan teknis di bidang sistem dan strategi keamanan siber dan sandi.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Bidang Strategi Keamanan Siber dan Sandi,JPT,melaksanakan koordinasi dan perumusan kebijakan teknis di bidang strategi keamanan siber dan sandi.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Bidang Kebijakan Tata Kelola Keamanan Siber dan Sandi,JPT,melaksanakan koordinasi dan perumusan kebijakan teknis di bidang tata kelola keamanan siber dan sandi.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Bidang Kebijakan Teknologi Keamanan Siber dan Sandi,JPT,melaksanakan koordinasi dan perumusan kebijakan teknis di bidang teknologi keamanan siber dan sandi.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Bidang Operasi Keamanan Siber dan Sandi,JPT,menyelenggarakan perumusan dan pelaksanaan kebijakan teknis di bidang operasi keamanan siber dan sandi.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Komunikasi dan informatika,JPT,"Merumuskan kebijakan, melaksanakan kebijakan, melaksanakan evaluasi dan pelaporan, dan melaksanakan administrasi di bidang komunikasi dan informatika",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Operasi Sandi,JPT,Memimpin dan bertanggung jawab atas pelaksanaan tugas dan fungsi BSSN.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Keamanan Siber dan Sandi Pemerintahan dan Pembangunan Manusia,JPT,"Menyelenggarakan perumusan
 dan pelaksanaan kebijakan teknis di bidang peningkatan kapasitas keamanan siber dan sandi pada sektor pemerintahan
 dan pembangunan manusia",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Keamanan Siber dan Sandi Pemerintah Pusat,JPT,"Melaksanakan perumusan dan pelaksanaan kebijakan teknis di bidang peningkatan kapasitas keamanan siber dan sandi sektor pemerintah pusat, pertahanan, dan penegakan hukum.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Keamanan Siber dan Sandi Pemerintah Daerah,JPT,"Melaksanakan perumusan, dan pelaksanaan kebijakan teknis di bidang peningkatan kapasitas keamanan siber dan sandi sektor pemerintah daerah.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,"Keamanan Siber dan Sandi Keuangan, Perdagangan dan Pariwisata",JPT,"Melaksanakan perumusan dan pelaksanaan kebijakan teknis di bidang peningkatan kapasitas keamanan siber dan sandi sektor keuangan, perdagangan, pariwisata, dan ekonomi kreatif.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Keamanan Siber dan Sandi Energi dan Sumber Daya Alam,JPT,"Melaksanakan perumusan dan pelaksanaan di bidang peningkatan kapasitas keamanan siber dan sandi sektor energi, sumber daya mineral, pangan, dan kehutanan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,"Keamanan Siber dan Sandi Teknologi Informasi dan Komunikasi, Media dan Transportasi",JPT,"Menyelenggarakan perumusan dan pelaksanaan kebijakan teknis di bidang peningkatan kapasitas keamanan siber dan
 sandi sektor teknologi informasi dan komunikasi, media,
 transportasi, serta logistik.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Keamanan Siber dan Sandi Industri,JPT,"Menyelenggarakan perumusan, pelaksanaan, evaluasi dan pelaporan kebijakan teknis di bidang peningkatan kapasitas keamanan siber dan sandi sektor industri dan jasa konstruksi.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Bencana,Penguatan NSOC - SOC dan Pembentukan 121 CSIRT,Politeknik Siber dan Sandi Negara,JPT,Menyelenggarakan pendidikan vokasi di bidang keamanan siber dan kriptografi.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pengawasan,JPT,"merumuskan kebijakan teknis bidang pengawasan dan fasilitasi pengawasan, melaksanakan pengawasan internal terhadap kinerja dan keuangan melalui audit, reviu, evaluasi, pemantauan, dan kegiatan pengawasan lainnya. melaksanakan pengawasan untuk tujuan tertentu. menyusun laporan hasil pengawasan. melaksanakan administrasi pengawasan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Hukum,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang hukum",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang otonomi daerah,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang otonomi daerah",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Perencanaan dan Pembangunan Daerah,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Perencanaan dan Pembangunan Daerah",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Perencanaan Penelitian dan Pengembangan Daerah,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang Penelitian dan Pengembangan Daerah",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Kelembagaan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang kelembagaan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pemerintahan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang pemerintahan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Kerjasama,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang kerjasama",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Politik,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang politik",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Penanaman Modal,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang penanaman modal",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Keuangan,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang keuangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Sumber Daya Manusia,JPT,"Merumuskan kebijakan, melaksanaan kebijakan, melaksanakan evaluasi dan pelaporan dan melaksanakan administrasi di bidang SDM",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Standardisasi Kompetensi,JPT,"perumusan dan pelaksanaan kebijakan teknis, penyusunan norma, standar, prosedur, dan kriteria, pemberian bimbingan teknis dan supervisi, pemantauan, analisis, evaluasi, dan pelaporan di bidang standardisasi kompetensi ",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Hubungan Lembaga Negara dan Lembaga Masyarakat,JPT,"membantu Menteri Sekretaris Negara dalam pemberian dukungan teknis dan administrasi serta analisis kepada Presiden/Wakil Presiden dalam rangka menyelenggarakan hubungan dengan lembaga-lembaga negara, lembaga daerah, lembaga non struktural, organisasi politik, lembaga swadaya masyarakat, dan organisasi kemasyarakatan, serta penanganan pengaduan masyarakat",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pengaduan Masyarakat,JPT,"melaksanakan penanganan pengaduan masyarakat yang disampaikan kepada Presiden, Wakil Presiden, dan/atau Menteri",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pejabat Negara,JPT,"melaksanakan pemberian dukungan teknis, administrasi, dan analisis dalam pengangkatan, pemberhentian, dan pensiun pejabat negara, dan pejabat lainnya yang dalam proses penetapannya memerlukan pertimbangan/persetujuan Dewan Perwakilan Rakyat atau pejabat yang kedudukan dan/atau hak keuangan dan fasilitas lainnya disetarakan dengan Menteri Negara, yang wewenang penetapannya berada pada Presiden",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Kesekretariatan,JPT,"menyelenggarakan koordinasi pelaksanaan tugas, pembinaan, dan pemberian dukungan administrasi kepada seluruh unit organisasi di lingkungan Kementerian/Lembaga/Daerah",Kompetensi JPT Level 4 - 5,
Visi Reformasi Birokrasi,,Bidang Data dan Informasi,JPT,"melaksanakan pembinaan, pengembangan dan standarisasi teknis di bidang sistem informasi, teknologi informasi, sistem komunikasi data dan persandian pertahanan negara.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pengembangan Strategi dan Kebijakan,JPT,melaksanakan perumusan dan pelaksanaan penyusunan strategi dan kebijakan pengembangan pengadaan barang/jasa Pemerintah termasuk pengadaan badan usaha dalam rangka kerjasama Pemerintah dengan badan usaha.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pengembangan Iklim Usaha dan Kerjasama Internasional,JPT,"menyiapkan rumusan strategi dan kebijakan, serta pedoman Pengadaan Barang/Jasa Pemerintah dalam rangka pengembangan iklim usaha dan kerjasama internasional",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,"Bidang Monitoring, Evaluasi dan Pengembangan Sistem Informasi",JPT,"melaksanakan pemantauan, penilaian, melakukan evaluasi, dan memberikan masukan atas pelaksanaan Pengadaan Barang/Jasa Pemerintah tahun sebelumnya untuk menjadi bahan penyusunan proses perencanaan dan anggaran serta pembinaan dan pengembangan sistem informasi Pengadaan Barang/Jasa Pemerintah secara elektronik (electronic procurement)",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pengembangan Sistem Katalog,JPT,"menyiapkan rumusan kebijakan, pengembangan, dan pemantauan pelaksanaan pengadaan melalui sistem katalog",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pengembangan Sistem Pengadaan Secara Elektronik,JPT,"melaksanakan pengembangan sistem pengadaan secara elektronik, pengawasan dan pengelolaan serta pembinaan layanan pengadaan secara elektronik.",Kompetensi JF Level 2 - 4,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Hukum dan Penyelesaian Sanggah,JPT,"memberikan saran, pendapat, dan rekomendasi dalam penyelesaian sanggah dan permasalahan hukum lainnya di bidang pengadaan barang/jasa",Kompetensi JF Level 2 - 4,
Visi Reformasi Birokrasi,,Bidang Advokasi Pemerintah Pusat,JPT,"melaksanakan pemberian bimbingan teknis, advokasi, pendapat, rekomendasi dan tindakan koreksi dalam proses pengadaan barang/jasa di Pemerintah Pusat",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Advokasi Pemerintah Daerah,JPT,"melaksanakan pemberian bimbingan teknis, advokasi, pendapat, rekomendasi dan tindakan koreksi dalam proses pengadaan di Pemerintah Daerah",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Penanganan Permasalahan Hukum,JPT,melaksanakan pemberian nasihat dan pendapat hukum kepada pengelola pengadaan yang sedang menghadapi permasalahan dari proses pengadaan yang telah selesai dilaksanakan dan pemberian keterangan ahli di bidang pengadaan barang/jasa pemerintah,Kompetensi JPT Level 4 - 5,
Visi Reformasi Birokrasi,,Bidang Peraturan Perundang-Undangan,JPT,"melaksanakan perancangan peraturan perundang-undangan di bidang kepegawaian, melaksanakan dokumentasi, publikasi dan informasi peraturan perundang-undangan di bidang kepegawaian, melaksanakan sosialisasi dan bimbingan teknis, monitoring dan evaluasi peraturan perundang-undangan di bidang kepegawaian",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Infrastruktur Teknologi Informasi,JPT,"melaksanakan pengelolaan jaringan komunikasi data dan keamanan data, pengelolaan perangkat keras dan perangkat lunak, serta pengendalian dan pemanfaatan infrastruktur teknologi informasi",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Advokasi,JPT,melaksanakan penyusunan dan pelaksanaan advokasi pembinaan ideologi Pancasila,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,"Bidang Reformasi Birokrasi, Akuntabilitas Aparatur Dan Pengawasan",JPT,"koordinasi perencanaan, pelaksanaan, pemantauan dan evaluasi kinerja dan keuangan, serta pembinaan dan pemberian dukungan administrasi kepada seluruh unit organisasi di lingkungan Deputi Bidang Reformasi Birokrasi, Akuntabilitas Aparatur, dan Pengawasan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Perumusan dan Koordinasi Kebijakan Penerapan Reformasi Birokrasi,JPT,"melaksanakan penyiapan perumusan dan sinkronisasi kebijakan di bidang reformasi birokrasi, akuntabilitas aparatur, sistem pengawasan, dan sistem integritas.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Perumusan dan Koordinasi Kebijakan Penerapan Akuntabilitas Aparatur dan Pengawasan,JPT,melaksanakan penyiapan perumusan dan sinkronisasi kebijakan di bidang akuntabilitas aparatur,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pelaksanaan Kebijakan dan Evaluasi Reformasi Birokrasi Akuntabilitas Aparatur dan Pengawasan I,JPT,"melaksanakan koordinasi pelaksanaan kebijakan dan evaluasi di bidang reformasi birokrasi, akuntabilitas aparatur, sistem pengawasan dan sistem integritas di wilayah I, meliputi Kementerian/Lembaga yang menyelenggaran urusan pemerintahan di bidang politik, hukum, dan keamanan, serta Pemerintah Provinsi Aceh, Sumatera Utara, Riau, Kepulauan Riau, Sumatera Barat, Jambi, Sumatera Selatan, Kepulauan Bangka Belitung, Bengkulu, Banten, dan Jawa Barat, serta Pemerintah Kabupaten/Kota di wilayah Provinsi tersebut.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
